round,clone,count
28,#7149E6,1
28,#15CD0A,1
28,#E0EC84,4
28,#0C7041,1
28,#6DF412,1
28,#40AD4F,1
28,#C9AB7B,1
28,#B3AD0D,1
28,#DA9093,1
28,#121557,1
28,#52A831,1
28,#F5FC59,1
28,#74097E,1
28,#8F18D9,1
28,#1E90C4,1
28,#46D4B7,1
28,#07C859,1
28,#7E755B,1
28,#F2C618,1
28,#29FADF,1
28,#56C493,1
28,#C886B3,3
28,#2981F0,1
28,#BA041A,1
28,#78EBF7,1
28,#E54D70,1
28,#E2D9AA,1
28,#40F569,1
28,#A43A89,1
28,#7C1151,1
28,#591899,1
28,#782D1F,1
28,#AAE0B9,1
28,#EFBE84,1
28,#E80C65,1
28,#2E2530,1
28,#0FDCDE,2
28,#CCDE70,1
28,#09BCF7,1
28,#C64A61,1
28,#E8B028,1
28,#D7EBE0,1
28,#F6B018,1
28,#B9BD8B,11
28,#5EE8C7,4
28,#02F7D3,1
28,#B9459D,1
28,#EF5417,1
28,#24D102,1
28,#7D2A1A,1
28,#BA49DC,1
28,#BD7829,18
28,#A83E64,4
28,#1F6034,1
28,#E299F0,1
28,#58F30A,6
28,#139B50,1
28,#E0D4B2,1
28,#37953D,1
28,#275880,1
28,#3E68C8,1
28,#0D5502,1
28,#039390,1
28,#63BB89,1
28,#44D03E,1
28,#0DA7C1,1
28,#E5C00B,1
28,#B06DA3,3
28,#ACD686,1
28,#826928,20
28,#735CCF,8
28,#4B0287,1
28,#16C5C6,1
28,#B3C502,1
28,#93E61A,1
28,#0B3A55,1
28,#8B4B4E,1
28,#E0315B,1
29,#8FD37A,2
29,#17B63B,3
29,#99DC45,1
29,#5A1A82,2
29,#0EE899,1
29,#15ED43,1
29,#41D225,1
29,#116F5D,1
29,#3FEE59,1
29,#30B1E9,1
29,#CE0720,1
29,#93608F,1
29,#7298E6,1
29,#E3A22A,1
29,#074D34,1
29,#893664,1
29,#CF9D05,1
29,#7525A9,4
29,#8E6DB6,1
29,#E4F42D,1
29,#DA4111,1
29,#A300E8,1
29,#7149E6,1
29,#15CD0A,1
29,#E0EC84,5
29,#0C7041,1
29,#6DF412,1
29,#40AD4F,1
29,#C9AB7B,1
29,#B3AD0D,1
29,#DA9093,1
29,#121557,1
29,#52A831,1
29,#F5FC59,1
29,#74097E,1
29,#8F18D9,1
29,#1E90C4,1
29,#46D4B7,1
29,#07C859,1
29,#7E755B,1
29,#F2C618,1
29,#29FADF,1
29,#56C493,1
29,#C886B3,3
29,#2981F0,1
29,#BA041A,1
29,#78EBF7,1
29,#E54D70,1
29,#E2D9AA,1
29,#40F569,1
29,#A43A89,1
29,#7C1151,1
29,#591899,1
29,#782D1F,1
29,#AAE0B9,1
29,#EFBE84,1
29,#E80C65,1
29,#2E2530,1
29,#0FDCDE,2
29,#CCDE70,1
29,#09BCF7,1
29,#C64A61,1
29,#E8B028,1
29,#D7EBE0,1
29,#F6B018,1
29,#B9BD8B,12
29,#5EE8C7,4
29,#02F7D3,1
29,#B9459D,1
29,#EF5417,1
29,#24D102,1
29,#7D2A1A,1
29,#BA49DC,1
29,#BD7829,18
29,#A83E64,4
29,#1F6034,1
29,#E299F0,1
29,#58F30A,6
29,#139B50,1
29,#E0D4B2,1
29,#37953D,1
29,#275880,1
29,#3E68C8,1
29,#0D5502,1
29,#039390,1
29,#63BB89,1
29,#44D03E,1
29,#0DA7C1,1
29,#E5C00B,1
29,#B06DA3,3
29,#ACD686,1
29,#826928,20
29,#735CCF,8
29,#4B0287,1
29,#16C5C6,1
29,#B3C502,1
29,#93E61A,1
29,#0B3A55,1
29,#8B4B4E,1
29,#E0315B,1
30,#8FD37A,2
30,#17B63B,3
30,#99DC45,1
30,#5A1A82,2
30,#0EE899,1
30,#15ED43,1
30,#41D225,1
30,#116F5D,1
30,#3FEE59,1
30,#30B1E9,1
30,#CE0720,1
30,#93608F,1
30,#7298E6,1
30,#E3A22A,1
30,#074D34,1
30,#893664,1
30,#CF9D05,1
30,#7525A9,4
30,#8E6DB6,1
30,#E4F42D,1
30,#DA4111,1
30,#A300E8,1
30,#7149E6,1
30,#15CD0A,1
30,#E0EC84,5
30,#0C7041,1
30,#6DF412,1
30,#40AD4F,1
30,#C9AB7B,1
30,#B3AD0D,1
30,#DA9093,1
30,#121557,1
30,#52A831,1
30,#F5FC59,1
30,#74097E,1
30,#8F18D9,1
30,#1E90C4,1
30,#46D4B7,1
30,#07C859,1
30,#7E755B,1
30,#F2C618,1
30,#29FADF,1
30,#56C493,1
30,#C886B3,3
30,#2981F0,1
30,#BA041A,1
30,#78EBF7,1
30,#E54D70,1
30,#E2D9AA,1
30,#40F569,1
30,#A43A89,1
30,#7C1151,1
30,#591899,1
30,#782D1F,1
30,#AAE0B9,1
30,#EFBE84,1
30,#E80C65,1
30,#2E2530,1
30,#0FDCDE,2
30,#CCDE70,1
30,#09BCF7,1
30,#C64A61,1
30,#E8B028,1
30,#D7EBE0,1
30,#F6B018,1
30,#B9BD8B,14
30,#5EE8C7,4
30,#02F7D3,1
30,#B9459D,1
30,#EF5417,1
30,#24D102,1
30,#7D2A1A,1
30,#BA49DC,1
30,#BD7829,18
30,#A83E64,4
30,#1F6034,1
30,#E299F0,1
30,#58F30A,6
30,#139B50,1
30,#E0D4B2,1
30,#37953D,1
30,#275880,1
30,#3E68C8,1
30,#0D5502,1
30,#039390,1
30,#63BB89,1
30,#44D03E,1
30,#0DA7C1,1
30,#E5C00B,1
30,#B06DA3,3
30,#ACD686,1
30,#826928,20
30,#735CCF,8
30,#4B0287,1
30,#16C5C6,1
30,#B3C502,1
30,#93E61A,1
30,#0B3A55,1
30,#8B4B4E,1
30,#E0315B,1
31,#8FD37A,2
31,#17B63B,3
31,#99DC45,1
31,#5A1A82,2
31,#0EE899,1
31,#15ED43,1
31,#41D225,1
31,#116F5D,1
31,#3FEE59,1
31,#30B1E9,1
31,#CE0720,2
31,#93608F,1
31,#7298E6,1
31,#E3A22A,1
31,#074D34,1
31,#893664,1
31,#CF9D05,1
31,#7525A9,5
31,#8E6DB6,1
31,#E4F42D,1
31,#DA4111,1
31,#A300E8,1
31,#7149E6,1
31,#15CD0A,1
31,#E0EC84,5
31,#0C7041,1
31,#6DF412,1
31,#40AD4F,1
31,#C9AB7B,1
31,#B3AD0D,1
31,#DA9093,1
31,#121557,1
31,#52A831,1
31,#F5FC59,1
31,#74097E,1
31,#8F18D9,1
31,#1E90C4,1
31,#46D4B7,1
31,#07C859,2
31,#7E755B,1
31,#F2C618,1
31,#29FADF,1
31,#56C493,1
31,#C886B3,3
31,#2981F0,1
31,#BA041A,1
31,#78EBF7,1
31,#E54D70,1
31,#E2D9AA,1
31,#40F569,1
31,#A43A89,1
31,#7C1151,1
31,#591899,1
31,#782D1F,1
31,#AAE0B9,1
31,#EFBE84,1
31,#E80C65,1
31,#2E2530,1
31,#0FDCDE,2
31,#CCDE70,1
31,#09BCF7,1
31,#C64A61,1
31,#E8B028,1
31,#D7EBE0,1
31,#F6B018,1
31,#B9BD8B,14
31,#5EE8C7,4
31,#02F7D3,1
31,#B9459D,1
31,#EF5417,1
31,#24D102,1
31,#7D2A1A,1
31,#BA49DC,1
31,#BD7829,18
31,#A83E64,4
31,#1F6034,1
31,#E299F0,1
31,#58F30A,6
31,#139B50,1
31,#E0D4B2,1
31,#37953D,1
31,#275880,1
31,#3E68C8,1
31,#0D5502,1
31,#039390,1
31,#63BB89,1
31,#44D03E,1
31,#0DA7C1,1
31,#E5C00B,1
31,#B06DA3,3
31,#ACD686,1
31,#826928,21
31,#735CCF,8
31,#4B0287,1
31,#16C5C6,1
31,#B3C502,1
31,#93E61A,1
31,#0B3A55,1
31,#8B4B4E,1
31,#E0315B,1
32,#8FD37A,2
32,#17B63B,3
32,#99DC45,1
32,#5A1A82,2
32,#0EE899,1
32,#15ED43,1
32,#41D225,1
32,#116F5D,1
32,#3FEE59,1
32,#30B1E9,1
32,#CE0720,2
32,#93608F,1
32,#7298E6,1
32,#E3A22A,1
32,#074D34,1
32,#893664,1
32,#CF9D05,1
32,#7525A9,5
32,#8E6DB6,1
32,#E4F42D,1
32,#DA4111,1
32,#A300E8,1
32,#7149E6,1
32,#15CD0A,1
32,#E0EC84,5
32,#0C7041,1
32,#6DF412,1
32,#40AD4F,1
32,#C9AB7B,1
32,#B3AD0D,1
32,#DA9093,1
32,#121557,1
32,#52A831,1
32,#F5FC59,1
32,#74097E,1
32,#8F18D9,1
32,#1E90C4,1
32,#46D4B7,1
32,#07C859,2
32,#7E755B,1
32,#F2C618,1
32,#29FADF,1
32,#56C493,1
32,#C886B3,3
32,#2981F0,1
32,#BA041A,1
32,#78EBF7,1
32,#E54D70,1
32,#E2D9AA,1
32,#40F569,1
32,#A43A89,1
32,#7C1151,1
32,#591899,1
32,#782D1F,1
32,#AAE0B9,1
32,#EFBE84,1
32,#E80C65,1
32,#2E2530,1
32,#0FDCDE,2
32,#CCDE70,1
32,#09BCF7,1
32,#C64A61,1
32,#E8B028,1
32,#D7EBE0,1
32,#F6B018,1
32,#B9BD8B,15
32,#5EE8C7,4
32,#02F7D3,1
32,#B9459D,1
32,#EF5417,1
32,#24D102,1
32,#7D2A1A,1
32,#BA49DC,1
32,#BD7829,18
32,#A83E64,4
32,#1F6034,1
32,#E299F0,1
32,#58F30A,6
32,#139B50,1
32,#E0D4B2,1
32,#37953D,1
32,#275880,1
32,#3E68C8,1
32,#0D5502,1
32,#039390,1
32,#63BB89,1
32,#44D03E,1
32,#0DA7C1,1
32,#E5C00B,1
32,#B06DA3,3
32,#ACD686,1
32,#826928,22
32,#735CCF,8
32,#4B0287,1
32,#16C5C6,1
32,#B3C502,1
32,#93E61A,1
32,#0B3A55,1
32,#8B4B4E,1
32,#E0315B,1
33,#8FD37A,2
33,#17B63B,3
33,#99DC45,1
33,#5A1A82,2
33,#0EE899,1
33,#15ED43,2
33,#41D225,1
33,#116F5D,1
33,#3FEE59,1
33,#30B1E9,1
33,#CE0720,2
33,#93608F,1
33,#7298E6,1
33,#E3A22A,1
33,#074D34,1
33,#893664,1
33,#CF9D05,1
33,#7525A9,5
33,#8E6DB6,1
33,#E4F42D,1
33,#DA4111,1
33,#A300E8,1
33,#7149E6,1
33,#15CD0A,1
33,#E0EC84,5
33,#0C7041,1
33,#6DF412,1
33,#40AD4F,1
33,#C9AB7B,1
33,#B3AD0D,1
33,#DA9093,1
33,#121557,1
33,#52A831,1
33,#F5FC59,1
33,#74097E,1
33,#8F18D9,1
33,#1E90C4,1
33,#46D4B7,1
33,#07C859,2
33,#7E755B,1
33,#F2C618,1
33,#29FADF,1
33,#56C493,1
33,#C886B3,3
33,#2981F0,1
33,#BA041A,1
33,#78EBF7,1
33,#E54D70,1
33,#E2D9AA,1
33,#40F569,1
33,#A43A89,1
33,#7C1151,1
33,#591899,1
33,#782D1F,1
33,#AAE0B9,1
33,#EFBE84,1
33,#E80C65,1
33,#2E2530,1
33,#0FDCDE,2
33,#CCDE70,1
33,#09BCF7,1
33,#C64A61,1
33,#E8B028,1
33,#D7EBE0,1
33,#F6B018,1
33,#B9BD8B,16
33,#5EE8C7,4
33,#02F7D3,1
33,#B9459D,1
33,#EF5417,1
33,#24D102,1
33,#7D2A1A,1
33,#BA49DC,1
33,#BD7829,19
33,#A83E64,5
33,#1F6034,1
33,#E299F0,1
33,#58F30A,6
33,#139B50,1
33,#E0D4B2,1
33,#37953D,1
33,#275880,1
33,#3E68C8,1
33,#0D5502,1
33,#039390,1
33,#63BB89,1
33,#44D03E,1
33,#0DA7C1,1
33,#E5C00B,1
33,#B06DA3,3
33,#ACD686,1
33,#826928,22
33,#735CCF,8
33,#4B0287,1
33,#16C5C6,1
33,#B3C502,1
33,#93E61A,1
33,#0B3A55,1
33,#8B4B4E,1
33,#E0315B,1
34,#8FD37A,2
34,#17B63B,3
34,#99DC45,1
34,#5A1A82,3
34,#0EE899,1
34,#15ED43,2
34,#41D225,1
34,#116F5D,1
34,#3FEE59,1
34,#30B1E9,1
34,#CE0720,2
34,#93608F,1
34,#7298E6,1
34,#E3A22A,1
34,#074D34,1
34,#893664,1
34,#CF9D05,1
34,#7525A9,5
34,#8E6DB6,1
34,#E4F42D,1
34,#DA4111,1
34,#A300E8,1
34,#7149E6,1
34,#15CD0A,1
34,#E0EC84,5
34,#0C7041,1
34,#6DF412,1
34,#40AD4F,1
34,#C9AB7B,1
34,#B3AD0D,1
34,#DA9093,1
34,#121557,1
34,#52A831,1
34,#F5FC59,1
34,#74097E,1
34,#8F18D9,1
34,#1E90C4,1
34,#46D4B7,1
34,#07C859,3
34,#7E755B,1
34,#F2C618,1
34,#29FADF,1
34,#56C493,1
34,#C886B3,3
34,#2981F0,1
34,#BA041A,1
34,#78EBF7,1
34,#E54D70,1
34,#E2D9AA,1
34,#40F569,1
34,#A43A89,1
34,#7C1151,1
34,#591899,1
34,#782D1F,1
34,#AAE0B9,1
34,#EFBE84,1
34,#E80C65,1
34,#2E2530,1
34,#0FDCDE,2
34,#CCDE70,1
34,#09BCF7,1
34,#C64A61,1
34,#E8B028,1
34,#D7EBE0,1
34,#F6B018,1
34,#B9BD8B,16
34,#5EE8C7,4
34,#02F7D3,1
34,#B9459D,1
34,#EF5417,1
34,#24D102,1
34,#7D2A1A,1
34,#BA49DC,1
34,#BD7829,19
34,#A83E64,5
34,#1F6034,1
34,#E299F0,1
34,#58F30A,6
34,#139B50,1
34,#E0D4B2,1
34,#37953D,1
34,#275880,1
34,#3E68C8,1
34,#0D5502,1
34,#039390,1
34,#63BB89,1
34,#44D03E,1
34,#0DA7C1,1
34,#E5C00B,1
34,#B06DA3,3
34,#ACD686,1
34,#826928,22
34,#735CCF,9
34,#4B0287,1
34,#16C5C6,1
34,#B3C502,1
34,#93E61A,1
34,#0B3A55,1
34,#8B4B4E,1
34,#E0315B,1
35,#8FD37A,2
35,#17B63B,3
35,#99DC45,1
35,#5A1A82,3
35,#0EE899,1
35,#15ED43,2
35,#41D225,1
35,#116F5D,1
35,#3FEE59,1
35,#30B1E9,1
35,#CE0720,3
35,#93608F,1
35,#7298E6,1
35,#E3A22A,1
35,#074D34,1
35,#893664,1
35,#CF9D05,1
35,#7525A9,5
35,#8E6DB6,1
35,#E4F42D,1
35,#DA4111,1
35,#A300E8,1
35,#7149E6,1
35,#15CD0A,1
35,#E0EC84,5
35,#0C7041,1
35,#6DF412,1
35,#40AD4F,1
35,#C9AB7B,1
35,#B3AD0D,1
35,#DA9093,1
35,#121557,1
35,#52A831,1
35,#F5FC59,1
35,#74097E,1
35,#8F18D9,1
35,#1E90C4,1
35,#46D4B7,1
35,#07C859,3
35,#7E755B,1
35,#F2C618,1
35,#29FADF,1
35,#56C493,1
35,#C886B3,3
35,#2981F0,1
35,#BA041A,1
35,#78EBF7,1
35,#E54D70,1
35,#E2D9AA,1
35,#40F569,1
35,#A43A89,1
35,#7C1151,1
35,#591899,1
35,#782D1F,1
35,#AAE0B9,1
35,#EFBE84,1
35,#E80C65,1
35,#2E2530,1
35,#0FDCDE,2
35,#CCDE70,1
35,#09BCF7,1
35,#C64A61,1
35,#E8B028,1
35,#D7EBE0,1
35,#F6B018,1
35,#B9BD8B,17
35,#5EE8C7,4
35,#02F7D3,1
35,#B9459D,1
35,#EF5417,1
35,#24D102,2
35,#7D2A1A,1
35,#BA49DC,1
35,#BD7829,19
35,#A83E64,5
35,#1F6034,1
35,#E299F0,1
35,#58F30A,7
35,#139B50,1
35,#E0D4B2,1
35,#37953D,1
35,#275880,1
35,#3E68C8,1
35,#0D5502,1
35,#039390,1
35,#63BB89,1
35,#44D03E,1
35,#0DA7C1,1
35,#E5C00B,1
35,#B06DA3,3
35,#ACD686,1
35,#826928,22
35,#735CCF,9
35,#4B0287,1
35,#16C5C6,1
35,#B3C502,1
35,#93E61A,1
35,#0B3A55,1
35,#8B4B4E,1
35,#E0315B,1
36,#8FD37A,2
36,#17B63B,3
36,#99DC45,1
36,#5A1A82,3
36,#0EE899,1
36,#15ED43,2
36,#41D225,1
36,#116F5D,1
36,#3FEE59,1
36,#30B1E9,1
36,#CE0720,3
36,#93608F,1
36,#7298E6,1
36,#E3A22A,1
36,#074D34,1
36,#893664,1
36,#CF9D05,1
36,#7525A9,5
36,#8E6DB6,1
36,#E4F42D,1
36,#DA4111,1
36,#A300E8,1
36,#7149E6,1
36,#15CD0A,1
36,#E0EC84,5
36,#0C7041,1
36,#6DF412,1
36,#40AD4F,1
36,#C9AB7B,1
36,#B3AD0D,1
36,#DA9093,1
36,#121557,1
36,#52A831,1
36,#F5FC59,1
36,#74097E,1
36,#8F18D9,1
36,#1E90C4,1
36,#46D4B7,1
36,#07C859,4
36,#7E755B,1
36,#F2C618,1
36,#29FADF,1
36,#56C493,1
36,#C886B3,3
36,#2981F0,1
36,#BA041A,1
36,#78EBF7,1
36,#E54D70,1
36,#E2D9AA,1
36,#40F569,1
36,#A43A89,1
36,#7C1151,1
36,#591899,1
36,#782D1F,1
36,#AAE0B9,1
36,#EFBE84,1
36,#E80C65,1
36,#2E2530,1
36,#0FDCDE,2
36,#CCDE70,1
36,#09BCF7,1
36,#C64A61,1
36,#E8B028,1
36,#D7EBE0,1
36,#F6B018,1
36,#B9BD8B,17
36,#5EE8C7,4
36,#02F7D3,1
36,#B9459D,1
36,#EF5417,1
36,#24D102,3
36,#7D2A1A,1
36,#BA49DC,1
36,#BD7829,19
36,#A83E64,6
36,#1F6034,1
36,#E299F0,1
36,#58F30A,8
36,#139B50,1
36,#E0D4B2,1
36,#37953D,1
36,#275880,1
36,#3E68C8,1
36,#0D5502,1
36,#039390,1
36,#63BB89,1
36,#44D03E,1
36,#0DA7C1,1
36,#E5C00B,1
36,#B06DA3,3
36,#ACD686,1
36,#826928,22
36,#735CCF,9
36,#4B0287,1
36,#16C5C6,1
36,#B3C502,1
36,#93E61A,1
36,#0B3A55,1
36,#8B4B4E,1
36,#E0315B,1
37,#8FD37A,2
37,#17B63B,3
37,#99DC45,1
37,#5A1A82,4
37,#0EE899,1
37,#15ED43,2
37,#41D225,1
37,#116F5D,1
37,#3FEE59,1
37,#30B1E9,1
37,#CE0720,3
37,#93608F,1
37,#7298E6,1
37,#E3A22A,1
37,#074D34,1
37,#893664,1
37,#CF9D05,1
37,#7525A9,5
37,#8E6DB6,1
37,#E4F42D,1
37,#DA4111,1
37,#A300E8,2
37,#7149E6,1
37,#15CD0A,1
37,#E0EC84,5
37,#0C7041,1
37,#6DF412,1
37,#40AD4F,1
37,#C9AB7B,1
37,#B3AD0D,1
37,#DA9093,1
37,#121557,1
37,#52A831,1
37,#F5FC59,1
37,#74097E,1
37,#8F18D9,1
37,#1E90C4,1
37,#46D4B7,1
37,#07C859,4
37,#7E755B,1
37,#F2C618,1
37,#29FADF,1
37,#56C493,1
37,#C886B3,3
37,#2981F0,1
37,#BA041A,1
37,#78EBF7,1
37,#E54D70,1
37,#E2D9AA,1
37,#40F569,1
37,#A43A89,1
37,#7C1151,1
37,#591899,1
37,#782D1F,1
37,#AAE0B9,1
37,#EFBE84,1
37,#E80C65,1
37,#2E2530,1
37,#0FDCDE,2
37,#CCDE70,1
37,#09BCF7,1
37,#C64A61,1
37,#E8B028,1
37,#D7EBE0,1
37,#F6B018,1
37,#B9BD8B,18
37,#5EE8C7,4
37,#02F7D3,1
37,#B9459D,1
37,#EF5417,1
37,#24D102,3
37,#7D2A1A,1
37,#BA49DC,1
37,#BD7829,19
37,#A83E64,6
37,#1F6034,1
37,#E299F0,1
37,#58F30A,8
37,#139B50,1
37,#E0D4B2,1
37,#37953D,1
37,#275880,1
37,#3E68C8,1
37,#0D5502,1
37,#039390,1
37,#63BB89,1
37,#44D03E,1
37,#0DA7C1,1
37,#E5C00B,1
37,#B06DA3,3
37,#ACD686,1
37,#826928,23
37,#735CCF,9
37,#4B0287,1
37,#16C5C6,1
37,#B3C502,1
37,#93E61A,2
37,#0B3A55,1
37,#8B4B4E,1
37,#E0315B,1
38,#8FD37A,2
38,#17B63B,3
38,#99DC45,1
38,#5A1A82,6
38,#0EE899,1
38,#15ED43,2
38,#41D225,1
38,#116F5D,1
38,#3FEE59,1
38,#30B1E9,1
38,#CE0720,4
38,#93608F,1
38,#7298E6,1
38,#E3A22A,1
38,#074D34,1
38,#893664,1
38,#CF9D05,1
38,#7525A9,5
38,#8E6DB6,1
38,#E4F42D,1
38,#DA4111,1
38,#A300E8,2
38,#7149E6,1
38,#15CD0A,1
38,#E0EC84,5
38,#0C7041,1
38,#6DF412,1
38,#40AD4F,1
38,#C9AB7B,1
38,#B3AD0D,1
38,#DA9093,1
38,#121557,1
38,#52A831,1
38,#F5FC59,1
38,#74097E,1
38,#8F18D9,1
38,#1E90C4,1
38,#46D4B7,1
38,#07C859,4
38,#7E755B,1
38,#F2C618,1
38,#29FADF,1
38,#56C493,1
38,#C886B3,3
38,#2981F0,1
38,#BA041A,1
38,#78EBF7,1
38,#E54D70,1
38,#E2D9AA,1
38,#40F569,1
38,#A43A89,1
38,#7C1151,1
38,#591899,1
38,#782D1F,1
38,#AAE0B9,1
38,#EFBE84,1
38,#E80C65,1
38,#2E2530,1
38,#0FDCDE,2
38,#CCDE70,1
38,#09BCF7,1
38,#C64A61,1
38,#E8B028,1
38,#D7EBE0,1
38,#F6B018,1
38,#B9BD8B,19
38,#5EE8C7,4
38,#02F7D3,1
38,#B9459D,1
38,#EF5417,1
38,#24D102,3
38,#7D2A1A,1
38,#BA49DC,1
38,#BD7829,19
38,#A83E64,6
38,#1F6034,1
38,#E299F0,1
38,#58F30A,8
38,#139B50,1
38,#E0D4B2,1
38,#37953D,1
38,#275880,1
38,#3E68C8,1
38,#0D5502,1
38,#039390,1
38,#63BB89,1
38,#44D03E,1
38,#0DA7C1,1
38,#E5C00B,1
38,#B06DA3,3
38,#ACD686,1
38,#826928,23
38,#735CCF,9
38,#4B0287,1
38,#16C5C6,1
38,#B3C502,1
38,#93E61A,3
38,#0B3A55,1
38,#8B4B4E,1
38,#E0315B,1
39,#8FD37A,2
39,#17B63B,3
39,#99DC45,1
39,#5A1A82,7
39,#0EE899,1
39,#15ED43,2
39,#41D225,1
39,#116F5D,1
39,#3FEE59,1
39,#30B1E9,1
39,#CE0720,5
39,#93608F,1
39,#7298E6,1
39,#E3A22A,1
39,#074D34,1
39,#893664,1
39,#CF9D05,1
39,#7525A9,5
39,#8E6DB6,1
39,#E4F42D,1
39,#DA4111,1
39,#A300E8,2
39,#7149E6,1
39,#15CD0A,1
39,#E0EC84,5
39,#0C7041,1
39,#6DF412,1
39,#40AD4F,1
39,#C9AB7B,1
39,#B3AD0D,1
39,#DA9093,1
39,#121557,1
39,#52A831,1
39,#F5FC59,1
39,#74097E,1
39,#8F18D9,1
39,#1E90C4,1
39,#46D4B7,1
39,#07C859,4
39,#7E755B,1
39,#F2C618,1
39,#29FADF,1
39,#56C493,1
39,#C886B3,3
39,#2981F0,1
39,#BA041A,1
39,#78EBF7,1
39,#E54D70,1
39,#E2D9AA,1
39,#40F569,1
39,#A43A89,1
39,#7C1151,1
39,#591899,1
39,#782D1F,1
39,#AAE0B9,1
39,#EFBE84,1
39,#E80C65,1
39,#2E2530,1
39,#0FDCDE,3
39,#CCDE70,1
39,#09BCF7,1
39,#C64A61,1
39,#E8B028,1
39,#D7EBE0,1
39,#F6B018,1
39,#B9BD8B,19
39,#5EE8C7,4
39,#02F7D3,1
39,#B9459D,1
39,#EF5417,1
39,#24D102,3
39,#7D2A1A,1
39,#BA49DC,1
39,#BD7829,20
39,#A83E64,6
39,#1F6034,1
39,#E299F0,1
39,#58F30A,8
39,#139B50,1
39,#E0D4B2,1
39,#37953D,1
39,#275880,1
39,#3E68C8,1
39,#0D5502,1
39,#039390,1
39,#63BB89,1
39,#44D03E,1
39,#0DA7C1,1
39,#E5C00B,1
39,#B06DA3,3
39,#ACD686,1
39,#826928,25
39,#735CCF,10
39,#4B0287,1
39,#16C5C6,1
39,#B3C502,1
39,#93E61A,3
39,#0B3A55,1
39,#8B4B4E,1
39,#E0315B,1
40,#8FD37A,2
40,#17B63B,3
40,#99DC45,1
40,#5A1A82,8
40,#0EE899,1
40,#15ED43,2
40,#41D225,1
40,#116F5D,1
40,#3FEE59,1
40,#30B1E9,1
40,#CE0720,5
40,#93608F,1
40,#7298E6,1
40,#E3A22A,1
40,#074D34,1
40,#893664,1
40,#CF9D05,1
40,#7525A9,5
40,#8E6DB6,1
40,#E4F42D,1
40,#DA4111,1
40,#A300E8,2
40,#7149E6,1
40,#15CD0A,1
40,#E0EC84,5
40,#0C7041,1
40,#6DF412,1
40,#40AD4F,1
40,#C9AB7B,1
40,#B3AD0D,1
40,#DA9093,1
40,#121557,1
40,#52A831,1
40,#F5FC59,1
40,#74097E,1
40,#8F18D9,1
40,#1E90C4,1
40,#46D4B7,1
40,#07C859,5
40,#7E755B,1
40,#F2C618,1
40,#29FADF,1
40,#56C493,1
40,#C886B3,3
40,#2981F0,1
40,#BA041A,1
40,#78EBF7,1
40,#E54D70,1
40,#E2D9AA,1
40,#40F569,1
40,#A43A89,1
40,#7C1151,1
40,#591899,1
40,#782D1F,1
40,#AAE0B9,1
40,#EFBE84,1
40,#E80C65,1
40,#2E2530,1
40,#0FDCDE,3
40,#CCDE70,1
40,#09BCF7,1
40,#C64A61,1
40,#E8B028,1
40,#D7EBE0,1
40,#F6B018,1
40,#B9BD8B,19
40,#5EE8C7,4
40,#02F7D3,1
40,#B9459D,1
40,#EF5417,1
40,#24D102,3
40,#7D2A1A,1
40,#BA49DC,1
40,#BD7829,21
40,#A83E64,6
40,#1F6034,1
40,#E299F0,1
40,#58F30A,8
40,#139B50,1
40,#E0D4B2,1
40,#37953D,1
40,#275880,1
40,#3E68C8,1
40,#0D5502,1
40,#039390,1
40,#63BB89,1
40,#44D03E,1
40,#0DA7C1,1
40,#E5C00B,1
40,#B06DA3,3
40,#ACD686,1
40,#826928,26
40,#735CCF,10
40,#4B0287,1
40,#16C5C6,1
40,#B3C502,1
40,#93E61A,3
40,#0B3A55,1
40,#8B4B4E,1
40,#E0315B,1
41,#8FD37A,2
41,#17B63B,3
41,#99DC45,1
41,#5A1A82,9
41,#0EE899,1
41,#15ED43,2
41,#41D225,1
41,#116F5D,1
41,#3FEE59,1
41,#30B1E9,1
41,#CE0720,5
41,#93608F,1
41,#7298E6,1
41,#E3A22A,1
41,#074D34,1
41,#893664,1
41,#CF9D05,1
41,#7525A9,5
41,#8E6DB6,1
41,#E4F42D,1
41,#DA4111,1
41,#A300E8,2
41,#7149E6,1
41,#15CD0A,1
41,#E0EC84,5
41,#0C7041,1
41,#6DF412,1
41,#40AD4F,1
41,#C9AB7B,1
41,#B3AD0D,1
41,#DA9093,1
41,#121557,1
41,#52A831,1
41,#F5FC59,1
41,#74097E,1
41,#8F18D9,1
41,#1E90C4,1
41,#46D4B7,1
41,#07C859,5
41,#7E755B,1
41,#F2C618,1
41,#29FADF,1
41,#56C493,1
41,#C886B3,3
41,#2981F0,1
41,#BA041A,1
41,#78EBF7,1
41,#E54D70,1
41,#E2D9AA,1
41,#40F569,1
41,#A43A89,1
41,#7C1151,1
41,#591899,1
41,#782D1F,1
41,#AAE0B9,1
41,#EFBE84,1
41,#E80C65,1
41,#2E2530,1
41,#0FDCDE,3
41,#CCDE70,1
41,#09BCF7,1
41,#C64A61,1
41,#E8B028,1
41,#D7EBE0,1
41,#F6B018,1
41,#B9BD8B,20
41,#5EE8C7,4
41,#02F7D3,1
41,#B9459D,1
41,#EF5417,1
41,#24D102,3
41,#7D2A1A,1
41,#BA49DC,1
41,#BD7829,21
41,#A83E64,6
41,#1F6034,1
41,#E299F0,1
41,#58F30A,8
41,#139B50,1
41,#E0D4B2,1
41,#37953D,1
41,#275880,1
